series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T15:00:00Z,2279.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.06,0.08,0.92,0.94,0.09,0.1062,0.01,1.0,55.0,55.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T16:00:00Z,2219.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.08,0.12,0.88,0.92,0.12,0.0592,0.03,0.12,34.72,88.72,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T17:00:00Z,2159.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.04,0.05,0.95,0.96,0.05,0.0861,0.03,0.12,85.49,161.09,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T18:00:00Z,2099.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.05,0.07,0.93,0.95,0.07,0.0491,0.02,0.08,273.48,381.77,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T19:00:00Z,2039.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.03,0.0452,0.02,0.07,438.44,720.38,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T20:00:00Z,1979.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.05,0.0466,0.03,0.07,187.82,860.62,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T21:00:00Z,1919.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.02,0.03,0.97,0.98,0.04,0.045,0.02,0.07,183.9,898.87,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T22:00:00Z,1859.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.04,0.05,0.95,0.96,0.06,0.0543,0.02,0.07,332.74,1150.05,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-27T23:00:00Z,1799.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.03,0.0416,0.03,0.05,288.82,1224.62,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-28,KXHIGHMIA-26JUN28,KXHIGHMIA-26JUN28-B88.5,2026-06-28T00:00:00Z,1739.0,2026-06-29T04:59:00Z,between,88.0,89.0,88° to 89°,0.02,0.03,0.97,0.98,0.02,0.0293,0.01,0.04,281.99,1441.0,true,no,92.0,92.0,false,false,true,true
