series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T15:00:00Z,2279.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.05,0.06,0.94,0.95,0.06,0.0585,0.0,0.55,247.0,247.0,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T16:00:00Z,2219.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.05,0.0566,0.03,0.06,23.63,270.63,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T17:00:00Z,2159.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.03,0.0394,0.02,0.04,298.1,568.73,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T18:00:00Z,2099.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.03,0.03,0.02,0.04,100.0,668.73,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T19:00:00Z,2039.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.02,0.03,0.97,0.98,0.03,0.0264,0.02,0.04,45.0,695.73,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T20:00:00Z,1979.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.06,0.07,0.93,0.94,0.06,0.0401,0.02,0.07,386.99,1066.72,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T21:00:00Z,1919.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,0.06,0.0578,0.02,0.09,456.49,1499.62,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T22:00:00Z,1859.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.04,0.96,0.97,,,0.02,0.05,0.0,1499.62,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-19T23:00:00Z,1799.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.03,0.05,0.95,0.97,0.05,0.0563,0.03,0.07,164.98,1555.71,true,no,93.0,93.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-20,KXHIGHMIA-26JUN20,KXHIGHMIA-26JUN20-B88.5,2026-06-20T00:00:00Z,1739.0,2026-06-21T04:59:00Z,between,88.0,89.0,88° to 89°,0.04,0.06,0.94,0.96,0.04,0.0367,0.03,0.06,39.08,1573.71,true,no,93.0,93.0,false,false,true,true
