series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T15:00:00Z,2279.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.03,0.04,0.96,0.97,0.04,0.0403,0.01,1.0,105.0,105.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T16:00:00Z,2219.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.03,0.05,0.95,0.97,0.04,0.04,0.03,0.05,2.0,107.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T17:00:00Z,2159.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.04,0.05,0.95,0.96,0.03,0.03,0.02,0.05,10.0,117.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T18:00:00Z,2099.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.04,0.96,0.98,,,0.02,0.05,0.0,117.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T19:00:00Z,2039.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.03,0.04,0.96,0.97,0.04,0.04,0.02,0.05,17.0,134.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T20:00:00Z,1979.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.04,0.96,0.98,0.02,0.028,0.02,0.05,5.0,139.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T21:00:00Z,1919.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.03,0.97,0.98,0.02,0.02,0.01,0.05,271.0,364.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T22:00:00Z,1859.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.01,0.01,0.01,0.04,17.0,364.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-18T23:00:00Z,1799.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.03,0.97,0.98,0.03,0.03,0.01,0.04,31.0,364.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T00:00:00Z,1739.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.03,0.03,0.01,0.04,6.36,364.0,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T01:00:00Z,1679.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.03,0.03,0.01,0.04,105.0,385.36,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T02:00:00Z,1619.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.03,0.03,0.01,0.04,9.0,394.36,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T03:00:00Z,1559.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.03,0.04,0.96,0.97,0.04,0.039,0.01,0.05,155.55,449.91,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T04:00:00Z,1499.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.02,0.98,0.99,0.02,0.0185,0.01,0.04,406.61,810.16,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T05:00:00Z,1439.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.02,0.98,0.99,0.02,0.02,0.01,0.02,106.79,916.95,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T06:00:00Z,1379.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.04,0.96,0.98,0.02,0.0322,0.01,0.04,838.49,1588.8,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T07:00:00Z,1319.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.04,0.96,0.99,0.04,0.0358,0.01,0.05,375.33,1957.13,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T08:00:00Z,1259.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.04,0.96,0.98,0.02,0.04,0.01,0.1,728.51,2273.64,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T09:00:00Z,1199.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.02,0.03,0.97,0.98,0.03,0.0331,0.01,0.05,48.21,2321.85,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T10:00:00Z,1139.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.02,0.02,0.01,0.04,75.0,2321.85,true,no,92.0,92.0,false,false,true,true
KXHIGHMIA,MIA,KMIA,2026-06-19,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,2026-06-19T11:00:00Z,1079.0,2026-06-20T04:59:00Z,between,89.0,90.0,89° to 90°,0.01,0.03,0.97,0.99,0.02,0.02,0.01,0.03,15.0,2321.85,true,no,92.0,92.0,false,false,true,true
