Timestamp,Symbol,Price,Type,Status,Bid,Ask,NoBid,NoAsk,Last,Volume,Depth,StrikeType,FloorStrike,CapStrike
2026-09-06T15:50:28.794176,KXHIGHNY-26SEP07-B81.5 (Market),0.07,MARKET_DATA,REAL,0.07,0.08,0.92,0.93,0.07,89,,between,81.0,82.0
2026-09-06T15:50:28.794291,KXHIGHNY-26SEP07-B79.5 (Market),0.48,MARKET_DATA,REAL,0.48,0.5,0.5,0.52,0.49,521,,between,79.0,80.0
2026-09-06T15:50:28.794405,KXHIGHNY-26SEP07-B77.5 (Market),0.38,MARKET_DATA,REAL,0.38,0.4,0.6,0.62,0.42,274,,between,77.0,78.0
2026-09-06T15:50:28.794516,KXHIGHNY-26SEP06-T80 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.01,1715,,greater,80.0,
2026-09-06T15:50:28.794627,KXHIGHNY-26SEP06-T73 (Market),0.02,MARKET_DATA,REAL,0.02,0.04,0.96,0.98,0.04,11838,,less,,73.0
2026-09-06T15:50:28.794738,KXHIGHNY-26SEP06-B79.5 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.01,3985,,between,79.0,80.0
2026-09-06T15:50:28.794849,KXHIGHNY-26SEP06-B77.5 (Market),0.06,MARKET_DATA,REAL,0.06,0.07,0.93,0.94,0.07,23909,,between,77.0,78.0
2026-09-06T15:50:28.794961,KXHIGHNY-26SEP06-B75.5 (Market),0.56,MARKET_DATA,REAL,0.56,0.57,0.43,0.44,0.57,11961,,between,75.0,76.0
2026-09-06T15:50:28.795072,KXHIGHNY-26SEP06-B73.5 (Market),0.36,MARKET_DATA,REAL,0.36,0.38,0.62,0.64,0.36,14524,,between,73.0,74.0
2026-09-06T15:50:28.795179,KXHIGHNY (F),71.96,MARKET_DATA,REAL,,,,,,,,,,
2026-09-06T15:50:31.886514,KXHIGHCHI-26SEP07-T83 (Market),0.01,MARKET_DATA,REAL,0.01,0.02,0.98,0.99,0.01,654,,greater,83.0,
2026-09-06T15:50:31.887033,KXHIGHCHI-26SEP07-T76 (Market),0.02,MARKET_DATA,REAL,0.02,0.03,0.97,0.98,0.02,34,,less,,76.0
