series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T15:00:00Z,2339.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.15,0.16,0.84,0.85,0.16,0.1525,0.01,1.0,11.95,11.95,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T16:00:00Z,2279.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.16,0.17,0.83,0.84,0.17,0.1585,0.15,0.18,20.94,32.89,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T17:00:00Z,2219.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.16,0.17,0.83,0.84,0.16,0.16,0.15,0.17,15.0,47.89,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T18:00:00Z,2159.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.16,0.17,0.83,0.84,0.16,0.16,0.15,0.17,1.0,48.89,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T19:00:00Z,2099.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.16,0.17,0.83,0.84,0.17,0.17,0.15,0.17,5.52,54.41,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T20:00:00Z,2039.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.15,0.18,0.82,0.85,0.17,0.1692,0.15,0.19,94.86,126.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T21:00:00Z,1979.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.14,0.17,0.83,0.86,0.15,0.15,0.14,0.18,1.0,126.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T22:00:00Z,1919.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.13,0.15,0.85,0.87,,,0.13,0.17,0.0,126.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-21T23:00:00Z,1859.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.13,0.14,0.86,0.87,0.13,0.1302,0.11,0.15,106.0,228.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-22T00:00:00Z,1799.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.13,0.15,0.85,0.87,0.11,0.1295,0.09,0.15,216.68,438.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-22T01:00:00Z,1739.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.1,0.12,0.88,0.9,0.12,0.1291,0.1,0.15,115.0,543.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-22T02:00:00Z,1679.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.1,0.12,0.88,0.9,0.11,0.11,0.09,0.15,4.0,543.9,true,no,67.0,67.0,false,false,true,true
KXHIGHCHI,CHI,KMDW,2026-05-22,KXHIGHCHI-26MAY22,KXHIGHCHI-26MAY22-B64.5,2026-05-22T03:00:00Z,1619.0,2026-05-23T05:59:00Z,between,64.0,65.0,64° to 65°,0.09,0.1,0.9,0.91,0.1,0.0902,0.09,0.12,276.36,816.91,true,no,67.0,67.0,false,false,true,true
