series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T15:00:00Z,2339.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.24,0.25,0.75,0.76,0.23,0.2257,0.01,1.0,21.0,21.0,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T16:00:00Z,2279.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.2,0.24,0.76,0.8,0.22,0.2314,0.15,0.27,20.4,37.0,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T17:00:00Z,2219.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.18,0.22,0.78,0.82,,,0.18,0.25,0.0,37.0,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T18:00:00Z,2159.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.18,0.23,0.77,0.82,0.24,0.2168,0.18,0.24,14.22,51.22,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T19:00:00Z,2099.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.23,0.25,0.75,0.77,0.24,0.1998,0.18,0.25,260.03,291.25,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T20:00:00Z,2039.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.23,0.25,0.75,0.77,0.22,0.2144,0.2,0.25,131.31,419.56,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T21:00:00Z,1979.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.3,0.7,0.71,0.3,0.2667,0.2,0.3,127.66,546.22,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T22:00:00Z,1919.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.33,0.34,0.66,0.67,0.33,0.2971,0.25,0.34,176.82,689.04,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-03T23:00:00Z,1859.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.32,0.68,0.71,0.27,0.3265,0.26,0.34,67.26,756.3,true,yes,85.0,85.0,true,true,true,true
KXHIGHCHI,CHI,KMDW,2026-07-04,KXHIGHCHI-26JUL04,KXHIGHCHI-26JUL04-B85.5,2026-07-04T00:00:00Z,1799.0,2026-07-05T05:59:00Z,between,85.0,86.0,85° to 86°,0.26,0.31,0.69,0.74,0.28,0.2978,0.26,0.35,521.16,853.85,true,yes,85.0,85.0,true,true,true,true
