Timestamp,Equity,Cash,Exposure,Realized_PnL,Unrealized_PnL
2026-03-23T04:35:57.681048,3025.72,2874.3799999999997,151.34,25.72,0.0
2026-03-23T04:36:29.547518,3046.529,2901.6800000000003,143.1,44.780000000000015,1.7490000000000014
2026-03-23T04:36:30.513373,3046.529,2901.6800000000003,143.1,44.780000000000015,1.7490000000000014
2026-03-23T04:37:03.856797,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:04.860271,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:05.862787,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:06.865367,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:07.868174,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:08.870423,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:09.872430,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:10.874722,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:11.876142,3049.2320000000004,2901.6800000000003,143.1,44.780000000000015,4.4520000000000035
2026-03-23T04:37:12.878716,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:13.881704,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:14.882915,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:15.885558,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:16.887531,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:17.891318,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:18.894650,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:19.898264,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:20.901182,3051.617,2901.6800000000003,143.1,44.780000000000015,6.836999999999988
2026-03-23T04:37:21.903674,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
2026-03-23T04:37:22.908290,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
2026-03-23T04:37:23.910193,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
2026-03-23T04:37:24.912469,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
2026-03-23T04:37:25.914533,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
2026-03-23T04:37:26.916697,3053.684,2901.6800000000003,143.1,44.780000000000015,8.903999999999991
