Timestamp,Equity,Cash,Exposure,Realized_PnL,Unrealized_PnL
2026-03-23T04:27:07.332026,3028.07,2873.09,141.75,14.839999999999993,13.229999999999992
2026-03-23T04:27:08.333696,3028.07,2873.09,141.75,14.839999999999993,13.229999999999992
2026-03-23T04:27:09.334836,3028.07,2873.09,141.75,14.839999999999993,13.229999999999992
2026-03-23T04:27:10.336536,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:11.337391,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:12.338185,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:13.339736,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:14.341141,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:15.342577,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:16.343864,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:17.346221,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:18.347612,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:19.349357,3026.1800000000003,2873.09,141.75,14.839999999999993,11.34000000000001
2026-03-23T04:27:20.349594,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:21.352229,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:22.353389,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:23.356277,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:24.357527,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:25.359428,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:26.362238,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:27.363673,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:28.364882,3033.7400000000002,2873.09,141.75,14.839999999999993,18.899999999999995
2026-03-23T04:27:29.366405,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:30.369012,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:31.370464,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:32.372278,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:33.374012,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:34.376501,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:35.377868,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:36.378814,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:37.379922,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:38.381349,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:39.384060,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:40.385848,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:41.387765,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:42.389600,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:43.391465,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:44.393760,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:45.407440,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:46.418519,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:47.420142,3039.41,3039.41,0.0,39.41,0
2026-03-23T04:27:48.421419,3039.41,3039.41,0.0,39.41,0
