Timestamp,Symbol,Price,Type,Status
2026-03-22T04:17:01.414981,BTC-USD (Coinbase),68783.42,MARKET_DATA,REAL
2026-03-22T04:17:01.534745,KXBTC15M-26MAR220530-30 (15m),0.27,MARKET_DATA,REAL
2026-03-22T04:17:03.392531,KXBTCD-26MAR2206-T68799.99 (1h),0.47,MARKET_DATA,REAL
2026-03-22T04:17:03.467916,KXBTCD-26MAR2206-T68599.99 (1h),0.84,MARKET_DATA,REAL
2026-03-22T04:17:03.547462,KXBTCD-26MAR2206-T68999.99 (1h),0.11,MARKET_DATA,REAL
2026-03-22T04:17:04.784979,KXHIGHNY-26MAR22-B62.5 (Market),0.45,MARKET_DATA,REAL
2026-03-22T04:17:04.785401,KXHIGHNY (F),46.04,MARKET_DATA,REAL
2026-03-22T04:17:06.916060,KXHIGHLAX-26MAR22-T75 (Market),0.76,MARKET_DATA,REAL
2026-03-22T04:17:06.916718,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-22T04:17:09.063503,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T04:17:09.064103,KXHIGHCHI (F),69.8,MARKET_DATA,REAL
2026-03-22T04:17:11.216442,KXHIGHMIA-26MAR22-B81.5 (Market),0.5,MARKET_DATA,REAL
2026-03-22T04:17:11.217814,KXHIGHMIA (F),62.6,MARKET_DATA,REAL
2026-03-22T04:17:14.595263,BTC-USD (Coinbase),68792.85,MARKET_DATA,REAL
2026-03-22T04:17:14.760293,KXBTC15M-26MAR220530-30 (15m),0.29,MARKET_DATA,REAL
2026-03-22T04:17:16.690780,KXBTCD-26MAR2206-T68799.99 (1h),0.47,MARKET_DATA,REAL
2026-03-22T04:17:16.774694,KXBTCD-26MAR2206-T68599.99 (1h),0.84,MARKET_DATA,REAL
2026-03-22T04:17:16.852017,KXBTCD-26MAR2206-T68999.99 (1h),0.12,MARKET_DATA,REAL
2026-03-22T04:17:18.685110,KXHIGHNY-26MAR22-B62.5 (Market),0.44,MARKET_DATA,REAL
