Timestamp,Equity,Cash,Exposure,Realized_PnL,Unrealized_PnL
2026-03-22T12:09:15.212867,3000.0,3000.0,0.0,0.0,0
2026-03-22T12:09:16.222103,3000.0,3000.0,0.0,0.0,0
2026-03-22T12:09:17.233183,3000.0,3000.0,0.0,0.0,0
2026-03-22T12:09:18.241980,3000.0,3000.0,0.0,0.0,0
2026-03-22T12:09:19.260922,3000.0,3000.0,0.0,0.0,0
2026-03-22T12:09:20.263358,3000.0,2910.0,90.00000000000003,0.0,0
2026-03-22T12:09:21.269204,3000.0,2910.0,90.00000000000003,0.0,0
2026-03-22T12:09:22.286028,3000.0,2910.0,90.00000000000003,0.0,0
2026-03-22T12:09:23.293889,3000.0,2910.0,90.00000000000003,0.0,0
2026-03-22T12:09:24.313033,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:25.330093,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:26.338490,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:27.347810,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:28.351143,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:29.364697,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:30.373024,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:31.375326,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:32.385518,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:33.390050,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:34.397021,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:35.404785,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:36.409818,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:37.421944,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:38.429633,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:39.446900,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:40.456930,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:41.469232,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:42.487921,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:43.509535,2998.7,2908.7,90.00000000000003,-1.3,0.0
2026-03-22T12:09:44.517438,2998.7,2763.3399999999997,235.36,-1.3,0.0
2026-03-22T12:09:45.522268,2998.7,2763.3399999999997,235.36,-1.3,0.0
2026-03-22T12:09:46.530530,2998.7,2763.3399999999997,235.36,-1.3,0.0
2026-03-22T12:09:47.544833,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:48.562702,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:49.569146,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:50.577255,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:51.582780,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:52.590571,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
2026-03-22T12:09:53.597078,3000.48,2761.96,235.36,-2.6799999999999997,3.160000000000003
