Timestamp,Symbol,Price,Type,Status
2026-03-22T15:54:25.751910,BTC-USD (Coinbase),68167.25,MARKET_DATA,REAL
2026-03-22T15:54:26.066611,KXBTC15M-26MAR221700-00 (15m),0.011,MARKET_DATA,REAL
2026-03-22T15:54:28.566615,KXBTCD-26MAR2217-T68099.99 (1h),0.8,MARKET_DATA,REAL
2026-03-22T15:54:28.639087,KXBTCD-26MAR2217-T67849.99 (1h),0.99,MARKET_DATA,REAL
2026-03-22T15:54:28.714879,KXBTCD-26MAR2217-T68349.99 (1h),0.02,MARKET_DATA,REAL
2026-03-22T15:54:31.413237,KXHIGHNY-26MAR22-B62.5 (Market),0.88,MARKET_DATA,REAL
2026-03-22T15:54:31.414405,KXHIGHNY (F),62.059999999999995,MARKET_DATA,REAL
2026-03-22T15:54:35.589367,KXHIGHLAX-26MAR22-T75 (Market),0.98,MARKET_DATA,REAL
2026-03-22T15:54:35.590306,KXHIGHLAX (F),66.2,MARKET_DATA,REAL
2026-03-22T15:54:40.288977,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T15:54:40.290188,KXHIGHCHI (F),35.6,MARKET_DATA,REAL
2026-03-22T15:54:44.688777,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T15:54:44.690031,KXHIGHMIA (F),78.8,MARKET_DATA,REAL
2026-03-22T15:54:48.417792,BTC-USD (Coinbase),68194.4,MARKET_DATA,REAL
2026-03-22T15:54:48.505127,KXBTC15M-26MAR221700-00 (15m),0.017,MARKET_DATA,REAL
2026-03-22T15:54:51.055679,KXBTCD-26MAR2217-T68099.99 (1h),0.91,MARKET_DATA,REAL
2026-03-22T15:54:51.194726,KXBTCD-26MAR2217-T67849.99 (1h),0.99,MARKET_DATA,REAL
2026-03-22T15:54:51.276355,KXBTCD-26MAR2217-T68349.99 (1h),0.04,MARKET_DATA,REAL
2026-03-22T15:54:53.438821,KXHIGHNY-26MAR22-B62.5 (Market),0.87,MARKET_DATA,REAL
2026-03-22T15:54:53.440195,KXHIGHNY (F),62.059999999999995,MARKET_DATA,REAL
