Timestamp,Equity,Cash,Exposure,Realized_PnL,Unrealized_PnL
2026-03-22T15:39:13.797829,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:14.800850,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:15.807257,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:16.813730,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:17.830595,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:18.843971,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:19.856176,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:20.861558,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:21.874417,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:22.890177,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:23.901671,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:24.910621,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:25.925278,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:26.939220,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:27.958017,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:28.962659,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:29.975632,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:30.992403,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:32.001410,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:33.006463,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:34.016871,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:35.025941,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:36.029993,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:37.041733,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:38.052590,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:39.064182,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:40.068004,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:41.070817,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:42.075509,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:43.086136,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:44.094803,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:45.101501,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:46.118199,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:47.127511,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:48.130618,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:49.138846,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:50.143279,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:51.145951,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:52.155570,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:53.162879,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:54.179245,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:55.186756,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:56.199708,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:57.219630,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:58.228184,3000.0,3000.0,0.0,0.0,0
2026-03-22T15:39:59.244267,3000.0,3000.0,0.0,0.0,0
