Timestamp,Symbol,Price,Type,Status
2026-03-21T14:51:50.759819,BTC-USD (Coinbase),70323.76,MARKET_DATA,REAL
2026-03-21T14:51:51.074131,KXBTC15M-26MAR211600-00 (15m),0.51,MARKET_DATA,REAL
2026-03-21T14:51:53.251296,KXBTCD-26MAR2116-T70299.99 (1h),0.77,MARKET_DATA,REAL
2026-03-21T14:51:53.352140,KXBTCD-26MAR2116-T70099.99 (1h),0.99,MARKET_DATA,REAL
2026-03-21T14:51:53.473680,KXBTCD-26MAR2116-T70499.99 (1h),0.01,MARKET_DATA,REAL
2026-03-21T14:51:56.702584,KXHIGHNY-26MAR21-B59.5 (Market),0.53,MARKET_DATA,REAL
2026-03-21T14:51:56.703061,KXHIGHNY (F),55.94,MARKET_DATA,REAL
2026-03-21T14:52:01.431484,KXHIGHLAX-26MAR21-T76 (Market),0.96,MARKET_DATA,REAL
2026-03-21T14:52:01.433933,KXHIGHLAX (F),73.4,MARKET_DATA,REAL
2026-03-21T14:52:05.328476,KXHIGHCHI-26MAR21-T70 (Market),0.99,MARKET_DATA,REAL
2026-03-21T14:52:05.329488,KXHIGHCHI (F),68.0,MARKET_DATA,REAL
2026-03-21T14:52:09.635317,KXHIGHMIA-26MAR21-B81.5 (Market),0.93,MARKET_DATA,REAL
2026-03-21T14:52:09.635691,KXHIGHMIA (F),78.8,MARKET_DATA,REAL
2026-03-21T14:52:13.031990,BTC-USD (Coinbase),70335.94,MARKET_DATA,REAL
2026-03-21T14:52:13.128544,KXBTC15M-26MAR211600-00 (15m),0.56,MARKET_DATA,REAL
2026-03-21T14:52:15.227334,KXBTCD-26MAR2116-T70299.99 (1h),0.84,MARKET_DATA,REAL
2026-03-21T14:52:15.320858,KXBTCD-26MAR2116-T70099.99 (1h),0.99,MARKET_DATA,REAL
2026-03-21T14:52:15.426592,KXBTCD-26MAR2116-T70499.99 (1h),0.01,MARKET_DATA,REAL
2026-03-21T14:52:16.651017,KXHIGHNY-26MAR21-B59.5 (Market),0.52,MARKET_DATA,REAL
2026-03-21T14:52:16.651825,KXHIGHNY (F),55.94,MARKET_DATA,REAL
2026-03-21T14:52:18.794077,KXHIGHLAX-26MAR21-T76 (Market),0.96,MARKET_DATA,REAL
2026-03-21T14:52:18.794465,KXHIGHLAX (F),73.4,MARKET_DATA,REAL
2026-03-21T14:52:20.949764,KXHIGHCHI-26MAR21-T70 (Market),0.99,MARKET_DATA,REAL
2026-03-21T14:52:20.950422,KXHIGHCHI (F),68.0,MARKET_DATA,REAL
2026-03-21T14:52:23.051822,KXHIGHMIA-26MAR21-B81.5 (Market),0.92,MARKET_DATA,REAL
