Timestamp,Symbol,Price,Type,Status
2026-03-22T19:33:05.923490,KXBTCD-26MAR2221-T67799.99 (1h),0.55,MARKET_DATA,REAL
2026-03-22T19:33:05.997063,KXBTCD-26MAR2221-T67599.99 (1h),0.81,MARKET_DATA,REAL
2026-03-22T19:33:06.076700,KXBTCD-26MAR2221-T67999.99 (1h),0.25,MARKET_DATA,REAL
2026-03-22T19:33:08.304514,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:08.305401,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:33:10.526931,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:10.527370,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:33:12.658272,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:12.658578,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:33:14.875843,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:14.876324,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T19:33:18.402081,BTC-USD (Coinbase),67833.45,MARKET_DATA,REAL
2026-03-22T19:33:18.496615,KXBTC15M-26MAR222045-45 (15m),0.2,MARKET_DATA,REAL
2026-03-22T19:33:20.548083,KXBTCD-26MAR2221-T67799.99 (1h),0.55,MARKET_DATA,REAL
2026-03-22T19:33:20.623729,KXBTCD-26MAR2221-T67599.99 (1h),0.81,MARKET_DATA,REAL
2026-03-22T19:33:20.703414,KXBTCD-26MAR2221-T67999.99 (1h),0.26,MARKET_DATA,REAL
2026-03-22T19:33:22.190075,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:22.190473,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:33:25.618282,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:25.618833,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:33:28.013766,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:28.014466,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:33:30.637696,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:30.639171,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T19:33:34.005370,BTC-USD (Coinbase),67823.76,MARKET_DATA,REAL
2026-03-22T19:33:34.081350,KXBTC15M-26MAR222045-45 (15m),0.2,MARKET_DATA,REAL
2026-03-22T19:33:36.039424,KXBTCD-26MAR2221-T67799.99 (1h),0.55,MARKET_DATA,REAL
2026-03-22T19:33:36.112145,KXBTCD-26MAR2221-T67599.99 (1h),0.82,MARKET_DATA,REAL
2026-03-22T19:33:36.187333,KXBTCD-26MAR2221-T67999.99 (1h),0.22,MARKET_DATA,REAL
2026-03-22T19:33:37.474185,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:37.474704,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:33:39.625317,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:39.625732,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:33:42.767031,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:42.767789,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:33:45.986613,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:45.987474,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T19:33:49.393547,BTC-USD (Coinbase),67815.22,MARKET_DATA,REAL
2026-03-22T19:33:49.487183,KXBTC15M-26MAR222045-45 (15m),0.18,MARKET_DATA,REAL
2026-03-22T19:33:51.459733,KXBTCD-26MAR2221-T67799.99 (1h),0.52,MARKET_DATA,REAL
2026-03-22T19:33:51.537749,KXBTCD-26MAR2221-T67599.99 (1h),0.79,MARKET_DATA,REAL
2026-03-22T19:33:51.614530,KXBTCD-26MAR2221-T67999.99 (1h),0.21,MARKET_DATA,REAL
2026-03-22T19:33:52.835931,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:52.836342,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:33:55.883940,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:55.884438,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:33:58.492755,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:33:58.493128,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:34:01.806720,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:01.807793,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T19:34:05.237455,BTC-USD (Coinbase),67825.8,MARKET_DATA,REAL
2026-03-22T19:34:05.385570,KXBTC15M-26MAR222045-45 (15m),0.19,MARKET_DATA,REAL
2026-03-22T19:34:07.441879,KXBTCD-26MAR2221-T67799.99 (1h),0.53,MARKET_DATA,REAL
2026-03-22T19:34:07.573500,KXBTCD-26MAR2221-T67599.99 (1h),0.81,MARKET_DATA,REAL
2026-03-22T19:34:07.650380,KXBTCD-26MAR2221-T67999.99 (1h),0.23,MARKET_DATA,REAL
2026-03-22T19:34:10.060167,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:10.061270,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:34:12.160951,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:12.161428,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:34:14.287193,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:14.287875,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:34:16.659714,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:16.660044,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T19:34:20.017702,BTC-USD (Coinbase),67864.01,MARKET_DATA,REAL
2026-03-22T19:34:20.093232,KXBTC15M-26MAR222045-45 (15m),0.21,MARKET_DATA,REAL
2026-03-22T19:34:22.012304,KXBTCD-26MAR2221-T67899.99 (1h),0.4,MARKET_DATA,REAL
2026-03-22T19:34:22.089631,KXBTCD-26MAR2221-T67699.99 (1h),0.71,MARKET_DATA,REAL
2026-03-22T19:34:22.200209,KXBTCD-26MAR2221-T68099.99 (1h),0.14,MARKET_DATA,REAL
2026-03-22T19:34:22.282375,KXBTCD-26MAR2221-T67899.99,0.42000000000000004,SIGNAL_BUY,EXECUTED
2026-03-22T19:34:23.409876,KXHIGHNY-26MAR22-B62.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:23.410341,KXHIGHNY (F),53.06,MARKET_DATA,REAL
2026-03-22T19:34:25.573639,KXHIGHLAX-26MAR22-T75 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:25.574022,KXHIGHLAX (F),64.4,MARKET_DATA,REAL
2026-03-22T19:34:27.858244,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:27.858710,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-22T19:34:30.025419,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T19:34:30.026041,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
