Timestamp,Symbol,Price,Type,Status
2026-03-23T04:03:06.796907,BTC-USD (Coinbase),68068.37,MARKET_DATA,REAL
2026-03-23T04:03:06.958599,KXBTC15M-26MAR230015-15 (15m),0.52,MARKET_DATA,REAL
2026-03-23T04:03:08.449514,KXBTCD-26MAR2304-T68099.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:08.487040,KXBTCD-26MAR2304-T67899.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:08.525261,KXBTCD-26MAR2304-T68299.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:10.229728,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
2026-03-23T04:03:10.230077,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:03:11.826645,KXHIGHLAX-26MAR23-T76 (Market),0.82,MARKET_DATA,REAL
2026-03-23T04:03:11.826781,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:03:13.508723,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:03:13.509049,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:03:15.135611,KXHIGHMIA-26MAR23-B83.5 (Market),0.58,MARKET_DATA,REAL
2026-03-23T04:03:15.135750,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:03:18.259430,BTC-USD (Coinbase),68067.99,MARKET_DATA,REAL
2026-03-23T04:03:18.295495,KXBTC15M-26MAR230015-15 (15m),0.53,MARKET_DATA,REAL
2026-03-23T04:03:18.295965,KXBTC15M-26MAR230015-15,0.47,SIGNAL_BUY,EXECUTED
2026-03-23T04:03:19.219754,KXBTCD-26MAR2304-T68099.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:19.256318,KXBTCD-26MAR2304-T67899.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:19.289163,KXBTCD-26MAR2304-T68299.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:19.662866,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
2026-03-23T04:03:19.663085,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:03:20.991429,KXHIGHLAX-26MAR23-T76 (Market),0.82,MARKET_DATA,REAL
2026-03-23T04:03:20.991602,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:03:22.385398,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:03:22.385580,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:03:23.737255,KXHIGHMIA-26MAR23-B83.5 (Market),0.58,MARKET_DATA,REAL
2026-03-23T04:03:23.737403,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:03:26.877579,BTC-USD (Coinbase),68085.0,MARKET_DATA,REAL
2026-03-23T04:03:26.927680,KXBTC15M-26MAR230015-15 (15m),0.53,MARKET_DATA,REAL
2026-03-23T04:03:27.811847,KXBTCD-26MAR2304-T68099.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:27.843135,KXBTCD-26MAR2304-T67899.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:27.876093,KXBTCD-26MAR2304-T68299.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:03:28.443135,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
