Timestamp,Symbol,Price,Type,Status
2026-03-21T21:02:17.678933,BTC-USD (Coinbase),69005.51,MARKET_DATA,REAL
2026-03-21T21:02:18.916064,KXBTC15M-26MAR212215-15 (15m),0.65,MARKET_DATA,REAL
2026-03-21T21:02:22.312695,KXBTCD-26MAR2123-T68999.99 (1h),0.49,MARKET_DATA,REAL
2026-03-21T21:02:22.407863,KXBTCD-26MAR2123-T68799.99 (1h),0.79,MARKET_DATA,REAL
2026-03-21T21:02:22.529284,KXBTCD-26MAR2123-T69199.99 (1h),0.21,MARKET_DATA,REAL
2026-03-21T21:02:26.288825,KXHIGHNY-26MAR21-B59.5 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:26.290603,KXHIGHNY (F),48.92,MARKET_DATA,REAL
2026-03-21T21:02:31.041938,KXHIGHLAX-26MAR21-T76 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:31.043007,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-21T21:02:35.686329,KXHIGHCHI-26MAR21-T70 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:35.687178,KXHIGHCHI (F),71.6,MARKET_DATA,REAL
2026-03-21T21:02:40.254735,KXHIGHMIA-26MAR21-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:40.270764,KXHIGHMIA (F),73.4,MARKET_DATA,REAL
2026-03-21T21:02:44.103273,BTC-USD (Coinbase),69011.85,MARKET_DATA,REAL
2026-03-21T21:02:44.207728,KXBTC15M-26MAR212215-15 (15m),0.69,MARKET_DATA,REAL
2026-03-21T21:02:47.400665,KXBTCD-26MAR2123-T68999.99 (1h),0.49,MARKET_DATA,REAL
2026-03-21T21:02:47.536827,KXBTCD-26MAR2123-T68799.99 (1h),0.81,MARKET_DATA,REAL
2026-03-21T21:02:47.646772,KXBTCD-26MAR2123-T69199.99 (1h),0.21,MARKET_DATA,REAL
2026-03-21T21:02:49.874930,KXHIGHNY-26MAR21-B59.5 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:49.875828,KXHIGHNY (F),48.92,MARKET_DATA,REAL
2026-03-21T21:02:53.167823,KXHIGHLAX-26MAR21-T76 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:53.168629,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-21T21:02:56.413204,KXHIGHCHI-26MAR21-T70 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:56.414963,KXHIGHCHI (F),71.6,MARKET_DATA,REAL
2026-03-21T21:02:59.725978,KXHIGHMIA-26MAR21-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-21T21:02:59.726827,KXHIGHMIA (F),73.4,MARKET_DATA,REAL
2026-03-21T21:03:03.502466,BTC-USD (Coinbase),69007.03,MARKET_DATA,REAL
2026-03-21T21:03:03.607683,KXBTC15M-26MAR212215-15 (15m),0.7,MARKET_DATA,REAL
2026-03-21T21:03:06.554209,KXBTCD-26MAR2123-T68999.99 (1h),0.49,MARKET_DATA,REAL
