Timestamp,Symbol,Price,Type,Status
2026-03-22T08:45:21.465657,BTC-USD (Coinbase),68597.41,MARKET_DATA,REAL
2026-03-22T08:45:21.530655,KXBTC15M-26MAR220945-45 (15m),1.0,MARKET_DATA,REAL
2026-03-22T08:45:23.252059,KXBTCD-26MAR2210-T68599.99 (1h),0.5,MARKET_DATA,REAL
2026-03-22T08:45:23.316083,KXBTCD-26MAR2210-T68399.99 (1h),0.94,MARKET_DATA,REAL
2026-03-22T08:45:23.376468,KXBTCD-26MAR2210-T68799.99 (1h),0.07,MARKET_DATA,REAL
2026-03-22T08:45:24.613801,KXHIGHNY-26MAR22-B62.5 (Market),0.26,MARKET_DATA,REAL
2026-03-22T08:45:24.614555,KXHIGHNY (F),46.94,MARKET_DATA,REAL
2026-03-22T08:45:27.612645,KXHIGHLAX-26MAR22-T75 (Market),0.91,MARKET_DATA,REAL
2026-03-22T08:45:27.613224,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-22T08:45:29.794878,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T08:45:29.795533,KXHIGHCHI (F),44.6,MARKET_DATA,REAL
2026-03-22T08:45:31.961750,KXHIGHMIA-26MAR22-B81.5 (Market),0.49,MARKET_DATA,REAL
2026-03-22T08:45:31.962277,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T08:45:35.343543,BTC-USD (Coinbase),68597.55,MARKET_DATA,REAL
2026-03-22T08:45:35.403229,KXBTC15M-26MAR220945-45 (15m),1.0,MARKET_DATA,REAL
2026-03-22T08:45:37.103274,KXBTCD-26MAR2210-T68599.99 (1h),0.5,MARKET_DATA,REAL
2026-03-22T08:45:37.160850,KXBTCD-26MAR2210-T68399.99 (1h),0.94,MARKET_DATA,REAL
2026-03-22T08:45:37.226083,KXBTCD-26MAR2210-T68799.99 (1h),0.07,MARKET_DATA,REAL
2026-03-22T08:45:38.415840,KXHIGHNY-26MAR22-B62.5 (Market),0.26,MARKET_DATA,REAL
2026-03-22T08:45:38.416790,KXHIGHNY (F),46.94,MARKET_DATA,REAL
2026-03-22T08:45:40.563117,KXHIGHLAX-26MAR22-T75 (Market),0.91,MARKET_DATA,REAL
2026-03-22T08:45:40.563525,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-22T08:45:43.506778,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T08:45:43.507733,KXHIGHCHI (F),44.6,MARKET_DATA,REAL
2026-03-22T08:45:46.504000,KXHIGHMIA-26MAR22-B81.5 (Market),0.49,MARKET_DATA,REAL
2026-03-22T08:45:46.504613,KXHIGHMIA (F),71.6,MARKET_DATA,REAL
2026-03-22T08:45:49.932153,BTC-USD (Coinbase),68613.3,MARKET_DATA,REAL
2026-03-22T08:45:50.050700,KXBTC15M-26MAR221000-00 (15m),0.44,MARKET_DATA,REAL
2026-03-22T08:45:51.730232,KXBTCD-26MAR2210-T68599.99 (1h),0.5,MARKET_DATA,REAL
2026-03-22T08:45:51.792802,KXBTCD-26MAR2210-T68399.99 (1h),0.94,MARKET_DATA,REAL
