Timestamp,Symbol,Price,Type,Status
2026-03-23T04:26:30.206753,BTC-USD (Coinbase),68174.0,MARKET_DATA,REAL
2026-03-23T04:26:30.416818,KXBTC15M-26MAR230030-30 (15m),0.73,MARKET_DATA,REAL
2026-03-23T04:26:30.417369,KXBTC15M-26MAR230030-30,0.74,SIGNAL_BUY,EXECUTED
2026-03-23T04:26:31.423542,KXBTCD-26MAR2304-T68199.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:31.477852,KXBTCD-26MAR2304-T67999.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:31.525585,KXBTCD-26MAR2304-T68399.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:32.718493,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
2026-03-23T04:26:32.718671,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:26:34.922822,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:26:34.923054,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:26:37.142763,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:26:37.142921,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:26:38.956734,KXHIGHMIA-26MAR23-B83.5 (Market),0.54,MARKET_DATA,REAL
2026-03-23T04:26:38.956921,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:26:42.128275,BTC-USD (Coinbase),68174.05,MARKET_DATA,REAL
2026-03-23T04:26:42.173055,KXBTC15M-26MAR230030-30 (15m),0.74,MARKET_DATA,REAL
2026-03-23T04:26:42.206796,KXBTC15M-26MAR230030-30,0.75,SIGNAL_BUY,EXECUTED
2026-03-23T04:26:43.156560,KXBTCD-26MAR2304-T68199.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:43.240540,KXBTCD-26MAR2304-T67999.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:43.286191,KXBTCD-26MAR2304-T68399.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:43.800827,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
2026-03-23T04:26:43.801000,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:26:45.274468,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:26:45.274678,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:26:46.757189,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:26:46.757323,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:26:48.246682,KXHIGHMIA-26MAR23-B83.5 (Market),0.55,MARKET_DATA,REAL
2026-03-23T04:26:48.246848,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:26:51.451949,BTC-USD (Coinbase),68188.0,MARKET_DATA,REAL
2026-03-23T04:26:51.496534,KXBTC15M-26MAR230030-30 (15m),0.81,MARKET_DATA,REAL
2026-03-23T04:26:52.487285,KXBTCD-26MAR2304-T68199.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:52.571144,KXBTCD-26MAR2304-T67999.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:52.613922,KXBTCD-26MAR2304-T68399.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:26:53.123906,KXHIGHNY-26MAR23-T54 (Market),0.9,MARKET_DATA,REAL
2026-03-23T04:26:53.124122,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:26:54.600327,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:26:54.600476,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:26:56.143340,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:26:56.143594,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:26:57.627606,KXHIGHMIA-26MAR23-B83.5 (Market),0.55,MARKET_DATA,REAL
2026-03-23T04:26:57.627766,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:27:00.934337,BTC-USD (Coinbase),68184.34,MARKET_DATA,REAL
2026-03-23T04:27:01.020552,KXBTC15M-26MAR230030-30 (15m),0.82,MARKET_DATA,REAL
2026-03-23T04:27:02.085373,KXBTCD-26MAR2304-T68199.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:27:02.131150,KXBTCD-26MAR2304-T67999.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:27:02.186909,KXBTCD-26MAR2304-T68399.99 (1h),0.0,MARKET_DATA,REAL
2026-03-23T04:27:02.698649,KXHIGHNY-26MAR23-T54 (Market),0.91,MARKET_DATA,REAL
2026-03-23T04:27:02.698785,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:27:04.166205,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:27:04.166345,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:27:05.659153,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:27:05.659326,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:27:07.131649,KXHIGHMIA-26MAR23-B83.5 (Market),0.55,MARKET_DATA,REAL
