Timestamp,Symbol,Price,Type,Status
2026-03-23T04:34:23.718234,BTC-USD (Coinbase),68231.71,MARKET_DATA,REAL
2026-03-23T04:34:23.869767,KXBTC15M-26MAR230045-45 (15m),0.63,MARKET_DATA,REAL
2026-03-23T04:34:23.870284,KXBTC15M-26MAR230045-45,0.64,SIGNAL_BUY,EXECUTED
2026-03-23T04:34:24.738811,KXBTCD-26MAR2301-T68199.99 (1h),0.58,MARKET_DATA,REAL
2026-03-23T04:34:24.775108,KXBTCD-26MAR2301-T67999.99 (1h),0.95,MARKET_DATA,REAL
2026-03-23T04:34:24.805982,KXBTCD-26MAR2301-T68399.99 (1h),0.11,MARKET_DATA,REAL
2026-03-23T04:34:25.575485,KXHIGHNY-26MAR23-T54 (Market),0.93,MARKET_DATA,REAL
2026-03-23T04:34:25.575621,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:34:27.301368,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:34:27.301521,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:34:29.018793,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:34:29.018958,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:34:30.737522,KXHIGHMIA-26MAR23-B83.5 (Market),0.54,MARKET_DATA,REAL
2026-03-23T04:34:30.737661,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:34:33.887711,BTC-USD (Coinbase),68231.71,MARKET_DATA,REAL
2026-03-23T04:34:33.922665,KXBTC15M-26MAR230045-45 (15m),0.63,MARKET_DATA,REAL
2026-03-23T04:34:34.757504,KXBTCD-26MAR2301-T68199.99 (1h),0.57,MARKET_DATA,REAL
2026-03-23T04:34:34.791096,KXBTCD-26MAR2301-T67999.99 (1h),0.95,MARKET_DATA,REAL
2026-03-23T04:34:34.878181,KXBTCD-26MAR2301-T68399.99 (1h),0.1,MARKET_DATA,REAL
2026-03-23T04:34:35.421669,KXHIGHNY-26MAR23-T54 (Market),0.93,MARKET_DATA,REAL
2026-03-23T04:34:35.421839,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:34:36.905388,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:34:36.905567,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:34:38.371309,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
2026-03-23T04:34:38.371465,KXHIGHCHI (F),33.8,MARKET_DATA,REAL
2026-03-23T04:34:39.826072,KXHIGHMIA-26MAR23-B83.5 (Market),0.54,MARKET_DATA,REAL
2026-03-23T04:34:39.826347,KXHIGHMIA (F),69.8,MARKET_DATA,REAL
2026-03-23T04:34:42.961790,BTC-USD (Coinbase),68240.58,MARKET_DATA,REAL
2026-03-23T04:34:42.993388,KXBTC15M-26MAR230045-45 (15m),0.66,MARKET_DATA,REAL
2026-03-23T04:34:43.794455,KXBTCD-26MAR2301-T68199.99 (1h),0.6,MARKET_DATA,REAL
2026-03-23T04:34:43.826738,KXBTCD-26MAR2301-T67999.99 (1h),0.95,MARKET_DATA,REAL
2026-03-23T04:34:43.860449,KXBTCD-26MAR2301-T68399.99 (1h),0.11,MARKET_DATA,REAL
2026-03-23T04:34:44.397171,KXHIGHNY-26MAR23-T54 (Market),0.93,MARKET_DATA,REAL
2026-03-23T04:34:44.397351,KXHIGHNY (F),50.0,MARKET_DATA,REAL
2026-03-23T04:34:45.884702,KXHIGHLAX-26MAR23-T76 (Market),0.81,MARKET_DATA,REAL
2026-03-23T04:34:45.884912,KXHIGHLAX (F),60.8,MARKET_DATA,REAL
2026-03-23T04:34:47.360401,KXHIGHCHI-26MAR23-B42.5 (Market),0.33,MARKET_DATA,REAL
