Timestamp,Symbol,Price,Type,Status
2026-03-22T15:39:14.108900,BTC-USD (Coinbase),68238.46,MARKET_DATA,REAL
2026-03-22T15:39:14.643741,KXBTC15M-26MAR221645-45 (15m),0.15,MARKET_DATA,REAL
2026-03-22T15:39:16.298727,KXBTCD-26MAR2217-T68349.99 (1h),0.23,MARKET_DATA,REAL
2026-03-22T15:39:16.359688,KXBTCD-26MAR2217-T68099.99 (1h),0.89,MARKET_DATA,REAL
2026-03-22T15:39:16.435874,KXBTCD-26MAR2217-T68599.99 (1h),0.01,MARKET_DATA,REAL
2026-03-22T15:39:18.713293,KXHIGHNY-26MAR22-B62.5 (Market),0.7,MARKET_DATA,REAL
2026-03-22T15:39:18.714716,KXHIGHNY (F),62.059999999999995,MARKET_DATA,REAL
2026-03-22T15:39:22.918613,KXHIGHLAX-26MAR22-T75 (Market),0.97,MARKET_DATA,REAL
2026-03-22T15:39:22.919447,KXHIGHLAX (F),66.2,MARKET_DATA,REAL
2026-03-22T15:39:25.782294,KXHIGHCHI-26MAR22-T65 (Market),0.99,MARKET_DATA,REAL
2026-03-22T15:39:25.782856,KXHIGHCHI (F),35.6,MARKET_DATA,REAL
2026-03-22T15:39:29.627609,KXHIGHMIA-26MAR22-B81.5 (Market),0.99,MARKET_DATA,REAL
2026-03-22T15:39:29.628034,KXHIGHMIA (F),78.8,MARKET_DATA,REAL
2026-03-22T15:39:33.034019,BTC-USD (Coinbase),68231.97,MARKET_DATA,REAL
2026-03-22T15:39:33.095987,KXBTC15M-26MAR221645-45 (15m),0.13,MARKET_DATA,REAL
2026-03-22T15:39:34.761670,KXBTCD-26MAR2217-T68349.99 (1h),0.18,MARKET_DATA,REAL
2026-03-22T15:39:34.825593,KXBTCD-26MAR2217-T68099.99 (1h),0.85,MARKET_DATA,REAL
2026-03-22T15:39:34.887078,KXBTCD-26MAR2217-T68599.99 (1h),0.01,MARKET_DATA,REAL
2026-03-22T15:39:36.051013,KXHIGHNY-26MAR22-B62.5 (Market),0.67,MARKET_DATA,REAL
