Timestamp,Equity,Cash,Exposure,Realized_PnL,Unrealized_PnL
2026-03-22T04:17:01.916940,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:02.925710,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:03.938527,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:04.943220,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:05.955127,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:06.970035,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:07.983198,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:08.988746,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:10.003485,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:11.016187,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:12.024876,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:13.039243,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:14.048907,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:15.061188,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:16.063126,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:17.080614,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:18.097062,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:19.108827,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:20.125472,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:21.135492,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:22.147616,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:23.159160,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:24.172139,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:25.187845,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:26.199369,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:27.211967,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:28.225925,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:29.236724,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:30.248975,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:31.264144,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:32.273244,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:33.285130,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:34.299411,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:35.314786,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:36.327705,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:37.334514,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:38.352255,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:39.366610,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:40.379705,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:41.394672,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:42.412205,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:43.428072,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:44.442841,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:45.460882,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:46.472317,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:47.484436,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:48.491653,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:49.506861,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:50.519283,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:51.531964,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:52.547398,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:53.560354,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:54.574582,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:55.590602,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:56.601011,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:57.615400,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:58.626652,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:17:59.636735,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:00.650720,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:01.660343,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:02.671799,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:03.674553,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:04.685876,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:05.696183,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:06.709032,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:07.725791,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:08.740275,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:09.748285,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:10.760095,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:11.778741,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:12.791799,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:13.804597,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:14.821070,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:15.832554,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:16.846361,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:17.860216,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:18.873592,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:19.888362,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:20.901691,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:21.911299,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:22.919131,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:23.930486,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:24.946256,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:25.967525,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:26.975495,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:27.985965,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:28.997835,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:30.009498,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:31.013365,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:32.022134,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:33.032696,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:34.046039,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:35.059802,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:36.075396,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:37.077405,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:38.090606,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:39.106827,3000.0,3000.0,0.0,0.0,0
2026-03-22T04:18:40.122350,3000.0,3000.0,0.0,0.0,0
