series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T15:00:00Z,2279.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.09,0.1,0.9,0.91,0.09,0.0983,0.01,1.0,6.0,6.0,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T16:00:00Z,2219.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.13,0.15,0.85,0.87,0.16,0.1491,0.09,0.18,91.35,97.35,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T17:00:00Z,2159.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.1,0.12,0.88,0.9,0.1,0.1157,0.1,0.19,21.0,118.35,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T18:00:00Z,2099.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.17,0.18,0.82,0.83,0.17,0.1749,0.1,0.2,135.88,246.7,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T19:00:00Z,2039.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.24,0.25,0.75,0.76,0.24,0.1913,0.15,0.25,649.11,890.81,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T20:00:00Z,1979.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.26,0.27,0.73,0.74,0.27,0.2569,0.2,0.27,147.1,1032.22,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T21:00:00Z,1919.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.19,0.2,0.8,0.81,0.18,0.2534,0.15,0.27,103.78,1131.0,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T22:00:00Z,1859.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.17,0.18,0.82,0.83,0.23,0.2229,0.17,0.25,63.0,1160.0,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-27T23:00:00Z,1799.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.17,0.2,0.8,0.83,0.19,0.19,0.17,0.21,13.75,1166.0,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T00:00:00Z,1739.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.2,0.23,0.77,0.8,0.18,0.1927,0.17,0.25,238.36,1298.79,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T01:00:00Z,1679.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.13,0.14,0.86,0.87,0.08,0.1214,0.07,0.25,768.9,1859.38,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T02:00:00Z,1619.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.05,0.06,0.94,0.95,0.06,0.0835,0.04,0.14,523.12,2008.34,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T03:00:00Z,1559.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.06,0.07,0.93,0.94,0.07,0.0556,0.03,0.08,676.87,2631.93,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T04:00:00Z,1499.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.05,0.06,0.94,0.95,0.06,0.0597,0.05,0.07,173.94,2730.93,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T05:00:00Z,1439.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.06,0.07,0.93,0.94,0.07,0.0564,0.04,0.09,457.48,3048.08,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T06:00:00Z,1379.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.04,0.05,0.95,0.96,0.05,0.0508,0.04,0.07,134.03,3102.76,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T07:00:00Z,1319.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.04,0.05,0.95,0.96,0.04,0.0591,0.04,0.09,1162.63,3786.57,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T08:00:00Z,1259.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.04,0.05,0.95,0.96,0.05,0.0517,0.04,0.06,177.62,3917.59,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T09:00:00Z,1199.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.03,0.04,0.96,0.97,0.04,0.0453,0.03,0.06,597.42,4307.74,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T10:00:00Z,1139.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.02,0.03,0.97,0.98,0.03,0.0318,0.02,0.05,585.78,4546.15,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T11:00:00Z,1079.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.02,0.03,0.97,0.98,0.04,0.0244,0.02,0.04,994.59,4778.15,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T12:00:00Z,1019.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.03,0.04,0.96,0.97,0.04,0.0403,0.02,0.05,569.45,5197.64,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T13:00:00Z,959.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.05,0.06,0.94,0.95,0.06,0.0634,0.03,0.09,1631.48,6486.46,true,no,82.0,82.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-28,KXHIGHNY-26JUN28,KXHIGHNY-26JUN28-B77.5,2026-06-28T14:00:00Z,899.0,2026-06-29T04:59:00Z,between,77.0,78.0,77° to 78°,0.0,0.01,0.99,1.0,0.01,0.0165,0.0,0.07,2540.41,8526.95,false,no,82.0,82.0,false,false,true,true
