series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T15:00:00Z,2279.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.32,0.34,0.66,0.68,0.32,0.2911,0.01,1.0,327.41,259.0,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T16:00:00Z,2219.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.31,0.35,0.65,0.69,0.33,0.3328,0.27,0.35,149.0,341.41,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T17:00:00Z,2159.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.32,0.33,0.67,0.68,0.32,0.315,0.3,0.35,4.0,341.41,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T18:00:00Z,2099.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.28,0.29,0.71,0.72,0.32,0.3124,0.28,0.33,154.0,474.0,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T19:00:00Z,2039.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.27,0.28,0.72,0.73,0.28,0.2728,0.25,0.29,176.8,606.06,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T20:00:00Z,1979.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.3,0.7,0.71,0.3,0.2888,0.26,0.3,208.92,806.26,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T21:00:00Z,1919.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.31,0.69,0.71,0.3,0.3038,0.29,0.31,171.97,963.02,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T22:00:00Z,1859.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.3,0.7,0.71,0.3,0.3006,0.28,0.32,261.32,1224.34,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-13T23:00:00Z,1799.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.38,0.41,0.59,0.62,0.4,0.3656,0.29,0.44,1059.61,2128.81,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T00:00:00Z,1739.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.37,0.38,0.62,0.63,0.38,0.4309,0.36,0.5,494.3,2347.92,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T01:00:00Z,1679.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.32,0.34,0.66,0.68,0.33,0.3291,0.29,0.38,469.76,2701.72,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T02:00:00Z,1619.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.25,0.26,0.74,0.75,0.26,0.3132,0.25,0.38,262.83,2908.55,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T03:00:00Z,1559.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.3,0.7,0.71,0.32,0.2846,0.23,0.33,328.07,3202.45,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T04:00:00Z,1499.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.31,0.33,0.67,0.69,0.31,0.3454,0.29,0.37,531.6,3713.73,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T05:00:00Z,1439.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.24,0.26,0.74,0.76,0.24,0.3113,0.24,0.35,522.85,4184.82,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T06:00:00Z,1379.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.3,0.32,0.68,0.7,0.31,0.276,0.22,0.36,659.22,4610.9,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T07:00:00Z,1319.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.29,0.31,0.69,0.71,0.31,0.3562,0.27,0.4,469.41,5017.85,true,no,87.0,87.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-06-14,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-B85.5,2026-06-14T08:00:00Z,1259.0,2026-06-15T04:59:00Z,between,85.0,86.0,85° to 86°,0.27,0.28,0.72,0.73,0.28,0.2979,0.25,0.33,474.32,5299.45,true,no,87.0,87.0,false,false,true,true
