series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T15:00:00Z,2279.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.42,0.44,0.56,0.58,0.45,0.4636,0.01,1.0,605.0,533.0,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T16:00:00Z,2219.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.33,0.4,0.6,0.67,0.4,0.3842,0.33,0.45,154.69,600.69,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T17:00:00Z,2159.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.42,0.43,0.57,0.58,0.42,0.4084,0.33,0.43,81.0,674.69,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T18:00:00Z,2099.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.41,0.42,0.58,0.59,0.42,0.4385,0.41,0.45,160.15,834.84,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T19:00:00Z,2039.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.46,0.47,0.53,0.54,0.46,0.4475,0.41,0.47,133.06,911.98,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T20:00:00Z,1979.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.47,0.48,0.52,0.53,0.46,0.4776,0.44,0.49,52.27,950.55,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T21:00:00Z,1919.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.51,0.52,0.48,0.49,0.51,0.5048,0.47,0.55,476.99,1314.69,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T22:00:00Z,1859.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.52,0.53,0.47,0.48,0.52,0.5134,0.49,0.54,314.21,1461.79,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-28T23:00:00Z,1799.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.58,0.59,0.41,0.42,0.58,0.5789,0.52,0.62,2192.05,3422.5,true,no,75.0,75.0,false,false,true,true
KXHIGHNY,NY,KNYC,2026-05-29,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B78.5,2026-05-29T00:00:00Z,1739.0,2026-05-30T04:59:00Z,between,78.0,79.0,78° to 79°,0.56,0.57,0.43,0.44,0.56,0.5599,0.53,0.6,153.64,3432.14,true,no,75.0,75.0,false,false,true,true
