series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T15:00:00Z,2279.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.2,0.22,0.78,0.8,0.2,0.1923,0.01,1.0,148.0,147.0,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T16:00:00Z,2219.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.2,0.21,0.79,0.8,0.21,0.2092,0.2,0.23,13.0,160.0,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T17:00:00Z,2159.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.2,0.21,0.79,0.8,0.2,0.2041,0.2,0.21,22.0,182.0,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T18:00:00Z,2099.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.2,0.21,0.79,0.8,0.21,0.2096,0.2,0.21,119.0,301.0,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T19:00:00Z,2039.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.23,0.25,0.75,0.77,0.25,0.2217,0.2,0.25,481.15,735.48,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T20:00:00Z,1979.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.23,0.24,0.76,0.77,0.24,0.2554,0.22,0.28,155.01,878.61,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T21:00:00Z,1919.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.32,0.34,0.66,0.68,0.34,0.293,0.22,0.35,648.5,1262.66,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T22:00:00Z,1859.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.42,0.43,0.57,0.58,0.42,0.3761,0.31,0.43,889.21,2080.79,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-08T23:00:00Z,1799.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.51,0.53,0.47,0.49,0.52,0.4743,0.39,0.53,284.55,2323.67,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T00:00:00Z,1739.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.42,0.45,0.55,0.58,0.42,0.4808,0.41,0.54,967.45,2927.48,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T01:00:00Z,1679.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.41,0.44,0.56,0.59,0.49,0.4295,0.37,0.5,734.19,3324.38,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T02:00:00Z,1619.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.52,0.54,0.46,0.48,0.52,0.4608,0.4,0.54,673.69,3956.34,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T03:00:00Z,1559.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.54,0.55,0.45,0.46,0.55,0.5658,0.52,0.6,1074.2,4961.0,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T04:00:00Z,1499.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.53,0.54,0.46,0.47,0.55,0.5433,0.52,0.56,488.64,5247.57,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T05:00:00Z,1439.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.58,0.61,0.39,0.42,0.58,0.57,0.52,0.62,1037.69,5686.55,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T06:00:00Z,1379.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.53,0.57,0.43,0.47,0.58,0.5631,0.52,0.62,498.65,6022.71,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T07:00:00Z,1319.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.54,0.55,0.45,0.46,0.54,0.5405,0.52,0.59,374.35,6201.61,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T08:00:00Z,1259.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.52,0.55,0.45,0.48,0.55,0.5366,0.51,0.58,208.97,6347.48,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T09:00:00Z,1199.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.51,0.53,0.47,0.49,0.52,0.5342,0.51,0.56,127.5,6453.98,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T10:00:00Z,1139.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.57,0.58,0.42,0.43,0.57,0.5466,0.51,0.6,558.94,6893.4,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T11:00:00Z,1079.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.54,0.55,0.45,0.46,0.54,0.5338,0.5,0.6,684.8,7261.73,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T12:00:00Z,1019.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.48,0.52,0.48,0.52,0.52,0.4464,0.34,0.55,2505.66,8322.13,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T13:00:00Z,959.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.53,0.54,0.46,0.47,0.54,0.4866,0.42,0.54,1654.05,9597.03,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T14:00:00Z,899.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.46,0.47,0.53,0.54,0.46,0.4794,0.39,0.58,2134.51,9035.51,true,yes,79.0,79.0,true,true,true,true
KXHIGHNY,NY,KNYC,2026-06-09,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-B78.5,2026-06-09T15:00:00Z,839.0,2026-06-10T04:59:00Z,between,78.0,79.0,78° to 79°,0.6,0.62,0.38,0.4,0.61,0.5711,0.43,0.65,2676.07,10848.12,true,yes,79.0,79.0,true,true,true,true
