series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T15:00:00Z,2459.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.23,0.25,0.75,0.77,0.25,0.2375,0.01,1.0,127.8,127.8,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T16:00:00Z,2399.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.23,0.24,0.76,0.77,0.24,0.2496,0.23,0.26,25.36,152.16,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T17:00:00Z,2339.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.16,0.17,0.83,0.84,0.19,0.1977,0.16,0.24,74.83,225.99,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T18:00:00Z,2279.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.18,0.19,0.81,0.82,0.18,0.189,0.16,0.2,220.0,428.99,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T19:00:00Z,2219.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.17,0.18,0.82,0.83,0.17,0.1778,0.17,0.19,108.9,485.89,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T20:00:00Z,2159.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.15,0.16,0.84,0.85,0.16,0.1758,0.13,0.19,396.41,728.14,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T21:00:00Z,2099.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.14,0.15,0.85,0.86,,,0.13,0.16,0.0,728.14,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T22:00:00Z,2039.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.13,0.14,0.86,0.87,0.14,0.14,0.13,0.15,101.7,719.14,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-17T23:00:00Z,1979.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.11,0.12,0.88,0.89,0.12,0.1151,0.09,0.14,431.71,944.51,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T00:00:00Z,1919.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.11,0.12,0.88,0.89,0.12,0.1192,0.11,0.12,324.9,1219.97,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T01:00:00Z,1859.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.11,0.12,0.88,0.89,0.11,0.11,0.1,0.13,330.46,1498.51,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T02:00:00Z,1799.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.1,0.12,0.88,0.9,0.12,0.1025,0.09,0.13,385.0,1666.18,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T03:00:00Z,1739.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.07,0.1,0.9,0.93,0.09,0.0716,0.05,0.12,843.91,1869.56,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T04:00:00Z,1679.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.08,0.09,0.91,0.92,0.09,0.09,0.06,0.1,81.0,1899.56,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T05:00:00Z,1619.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.14,0.15,0.85,0.86,0.14,0.1116,0.07,0.15,1296.0,3117.43,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T06:00:00Z,1559.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.11,0.12,0.88,0.89,0.11,0.1057,0.08,0.15,3323.94,5842.13,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T07:00:00Z,1499.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.13,0.15,0.85,0.87,0.12,0.1423,0.1,0.16,511.57,6259.7,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T08:00:00Z,1439.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.13,0.14,0.86,0.87,0.13,0.1217,0.12,0.16,66.3,6302.4,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T09:00:00Z,1379.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.1,0.13,0.87,0.9,0.11,0.1197,0.08,0.14,581.54,6352.82,true,no,71.0,71.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-18,KXHIGHLAX-26MAY18,KXHIGHLAX-26MAY18-B69.5,2026-05-18T10:00:00Z,1319.0,2026-05-19T07:59:00Z,between,69.0,70.0,69° to 70°,0.07,0.08,0.92,0.93,0.07,0.0851,0.07,0.13,2617.23,8731.37,true,no,71.0,71.0,false,false,true,true
