series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T15:00:00Z,2459.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.05,0.09,0.91,0.95,0.14,0.181,0.01,1.0,208.78,208.78,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T16:00:00Z,2399.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.04,0.05,0.95,0.96,0.05,0.05,0.03,0.09,20.0,211.96,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T17:00:00Z,2339.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.03,0.04,0.96,0.97,0.03,0.03,0.03,0.05,23.0,234.96,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T18:00:00Z,2279.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.03,0.04,0.96,0.97,,,0.03,0.04,0.0,234.96,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T19:00:00Z,2219.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.02,0.03,0.97,0.98,0.03,0.03,0.02,0.04,125.0,351.96,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T20:00:00Z,2159.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.01,0.02,0.98,0.99,0.02,0.02,0.01,0.03,506.0,857.96,true,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T21:00:00Z,2099.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.02,1568.02,2325.98,false,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T22:00:00Z,2039.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,467.59,2793.57,false,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-18T23:00:00Z,1979.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,3044.22,5837.79,false,no,78.0,78.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-07-19,KXHIGHLAX-26JUL19,KXHIGHLAX-26JUL19-B73.5,2026-07-19T00:00:00Z,1919.0,2026-07-20T07:59:00Z,between,73.0,74.0,73° to 74°,0.0,0.01,0.99,1.0,,,0.0,0.01,0.0,5837.79,false,no,78.0,78.0,false,false,true,true
