series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T15:00:00Z,2459.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.04,0.042,0.01,1.0,110.0,110.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T16:00:00Z,2399.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.05,0.95,0.97,0.04,0.04,0.03,0.05,49.0,155.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T17:00:00Z,2339.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.04,0.05,0.95,0.96,,,0.03,0.07,0.0,155.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T18:00:00Z,2279.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.05,0.95,0.97,0.05,0.05,0.03,0.05,1.0,156.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T19:00:00Z,2219.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.04,0.04,0.03,0.06,4.0,160.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T20:00:00Z,2159.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.03,0.03,0.03,0.04,153.0,311.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T21:00:00Z,2099.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,,,0.03,0.08,0.0,311.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T22:00:00Z,2039.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,,,0.03,0.06,0.0,311.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-21T23:00:00Z,1979.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.03,0.03,0.02,0.05,116.0,345.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T00:00:00Z,1919.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.03,0.03,0.03,0.04,22.0,367.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T01:00:00Z,1859.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.02,0.0426,0.01,0.06,1608.0,1798.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T02:00:00Z,1799.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.02,0.0256,0.01,0.03,741.0,2451.0,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T03:00:00Z,1739.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.03,0.0289,0.02,0.03,141.75,2592.75,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T04:00:00Z,1679.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.03,0.0284,0.02,0.03,376.64,2962.39,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T05:00:00Z,1619.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.02,0.0201,0.01,0.03,376.8,3337.19,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T06:00:00Z,1559.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.03,0.03,0.02,0.03,124.85,3462.04,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T07:00:00Z,1499.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.03,0.03,0.02,0.03,84.0,3517.77,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T08:00:00Z,1439.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.03,0.0317,0.02,0.04,501.73,3897.77,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T09:00:00Z,1379.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.03,0.04,0.96,0.97,0.03,0.0279,0.02,0.04,189.82,4087.59,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T10:00:00Z,1319.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.04,0.96,0.98,0.03,0.03,0.02,0.04,71.0,4154.59,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T11:00:00Z,1259.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.02,0.03,0.97,0.98,0.02,0.02,0.02,0.04,64.0,4218.59,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T12:00:00Z,1199.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.02,0.0186,0.01,0.03,2377.78,6543.37,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T13:00:00Z,1139.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.01,0.0193,0.01,0.02,3766.25,10169.25,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T14:00:00Z,1079.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.02,0.016,0.01,0.02,279.0,10448.25,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T15:00:00Z,1019.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.02,1928.24,11155.49,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T16:00:00Z,959.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.01,0.0114,0.0,0.02,8048.1,19052.59,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T17:00:00Z,899.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.01,0.0167,0.0,0.02,1817.53,20015.23,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T18:00:00Z,839.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.01,0.02,0.98,0.99,0.01,0.0197,0.01,0.03,1857.85,20979.61,true,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T19:00:00Z,779.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.0104,0.0,0.02,1819.91,22365.85,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T20:00:00Z,719.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,640.59,23006.44,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T21:00:00Z,659.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,525.51,23531.95,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T22:00:00Z,599.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,,,0.0,0.01,0.0,23531.95,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-22T23:00:00Z,539.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,1450.59,24982.54,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-23T00:00:00Z,479.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,33.0,25015.54,false,no,68.0,68.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-22,KXHIGHLAX-26MAY22,KXHIGHLAX-26MAY22-B64.5,2026-05-23T01:00:00Z,419.0,2026-05-23T07:59:00Z,between,64.0,65.0,64° to 65°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,1122.0,25967.54,false,no,68.0,68.0,false,false,true,true
