series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T15:00:00Z,2459.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.02,0.0291,0.0,0.45,195.0,195.0,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T16:00:00Z,2399.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.01,0.01,0.01,0.02,458.07,653.07,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T17:00:00Z,2339.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.02,0.02,0.01,0.03,60.0,713.07,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T18:00:00Z,2279.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.01,0.01,0.01,0.02,5.04,718.11,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T19:00:00Z,2219.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.01,0.01,0.01,0.02,300.0,1018.11,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T20:00:00Z,2159.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.02,0.02,0.01,0.02,6.0,1024.11,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T21:00:00Z,2099.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.01,0.0163,0.01,0.02,32.0,1056.11,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T22:00:00Z,2039.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.01,0.02,0.98,0.99,0.01,0.0101,0.01,0.02,323.89,1380.0,true,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-07T23:00:00Z,1979.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.02,41.21,1421.21,false,no,72.0,72.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-06-08,KXHIGHLAX-26JUN08,KXHIGHLAX-26JUN08-B67.5,2026-06-08T00:00:00Z,1919.0,2026-06-09T07:59:00Z,between,67.0,68.0,67° to 68°,0.0,0.01,0.99,1.0,0.01,0.01,0.0,0.01,94.51,1512.98,false,no,72.0,72.0,false,false,true,true
