series,city,station,target_date,event_ticker,market_ticker,ts_utc,minutes_to_close,close_time_utc,strike_type,floor_strike,cap_strike,yes_sub_title,yes_bid,yes_ask,no_bid,no_ask,last,price_mean,yes_bid_low,yes_ask_high,volume,open_interest,has_quote,result,expiration_value,cli_high,recomputed_yes_expval,recomputed_yes_cli,payoff_matches_kalshi,truth_agrees
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T15:00:00Z,2459.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.04,0.06,0.94,0.96,0.06,0.0687,0.01,1.0,31.0,31.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T16:00:00Z,2399.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.05,0.07,0.93,0.95,0.06,0.0737,0.04,0.1,307.0,110.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T17:00:00Z,2339.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.03,0.05,0.95,0.97,0.04,0.0424,0.02,0.07,492.0,273.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T18:00:00Z,2279.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.04,0.05,0.95,0.96,0.05,0.05,0.03,0.05,8.0,281.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T19:00:00Z,2219.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.04,0.05,0.95,0.96,,,0.04,0.05,0.0,281.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T20:00:00Z,2159.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.04,0.05,0.95,0.96,,,0.04,0.05,0.0,281.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T21:00:00Z,2099.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.04,0.05,0.95,0.96,,,0.04,0.05,0.0,281.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T22:00:00Z,2039.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.05,0.06,0.94,0.95,0.05,0.05,0.04,0.06,198.77,464.77,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-24T23:00:00Z,1979.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.02,0.04,0.96,0.98,0.02,0.031,0.02,0.06,276.23,593.0,true,no,69.0,69.0,false,false,true,true
KXHIGHLAX,LAX,KLAX,2026-05-25,KXHIGHLAX-26MAY25,KXHIGHLAX-26MAY25-B63.5,2026-05-25T00:00:00Z,1919.0,2026-05-26T07:59:00Z,between,63.0,64.0,63° to 64°,0.02,0.03,0.97,0.98,0.03,0.025,0.02,0.04,123.94,716.94,true,no,69.0,69.0,false,false,true,true
